month,make,importer_type,fuel_type,vehicle_type,number
2016-02,AUDI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,B.M.W.,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,B.M.W.,,Diesel,Multi-purpose Vehicle/Station-wagon,21
2016-02,B.M.W.,,Others,Multi-purpose Vehicle/Station-wagon,0
2016-02,BENTLEY,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,CHERY,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,CHEVROLET,,Petrol,Multi-purpose Vehicle/Station-wagon,20
2016-02,CHRYSLER,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,CITROEN,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,CITROEN,,Diesel,Multi-purpose Vehicle/Station-wagon,51
2016-02,DAIHATSU,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,FERRARI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,FIAT,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,FORD,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,HONDA,,Petrol,Multi-purpose Vehicle/Station-wagon,136
2016-02,HONDA,,Others,Multi-purpose Vehicle/Station-wagon,1
2016-02,HYUNDAI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,HYUNDAI,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,INFINITI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,JAGUAR,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,JAGUAR,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,JEEP,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,KIA,,Petrol,Multi-purpose Vehicle/Station-wagon,2
2016-02,KIA,,Diesel,Multi-purpose Vehicle/Station-wagon,8
2016-02,KOENIGSEGG,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,LAMBORGHINI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,LAND ROVER,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,LAND ROVER,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,M.G.,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,MASERATI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,MASERATI,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,MAZDA,,Petrol,Multi-purpose Vehicle/Station-wagon,105
2016-02,MAZDA,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,Mclaren,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,MERCEDES BENZ,,Petrol,Multi-purpose Vehicle/Station-wagon,25
2016-02,MERCEDES BENZ,,Diesel,Multi-purpose Vehicle/Station-wagon,2
2016-02,MERCEDES BENZ,,Others,Multi-purpose Vehicle/Station-wagon,0
2016-02,MINI,,Petrol,Multi-purpose Vehicle/Station-wagon,2
2016-02,MINI,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,MITSUBISHI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,MITSUBISHI,,Others,Multi-purpose Vehicle/Station-wagon,0
2016-02,NISSAN,,Petrol,Multi-purpose Vehicle/Station-wagon,5
2016-02,NISSAN,,Others,Multi-purpose Vehicle/Station-wagon,8
2016-02,OPEL,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,PERODUA,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,PEUGEOT,,Petrol,Multi-purpose Vehicle/Station-wagon,12
2016-02,PEUGEOT,,Diesel,Multi-purpose Vehicle/Station-wagon,11
2016-02,PORSCHE,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,PORSCHE,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,RENAULT,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,RENAULT,,Diesel,Multi-purpose Vehicle/Station-wagon,7
2016-02,ROLLS ROYCE,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,SSANGYONG,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,SSANGYONG,,Diesel,Multi-purpose Vehicle/Station-wagon,6
2016-02,SUBARU,,Petrol,Multi-purpose Vehicle/Station-wagon,16
2016-02,SUZUKI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,TESLA,,Others,Multi-purpose Vehicle/Station-wagon,0
2016-02,TOYOTA,,Petrol,Multi-purpose Vehicle/Station-wagon,312
2016-02,TOYOTA,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,TOYOTA,,Others,Multi-purpose Vehicle/Station-wagon,5
2016-02,TRIUMPH,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-02,VOLKSWAGEN,,Petrol,Multi-purpose Vehicle/Station-wagon,7
2016-02,VOLKSWAGEN,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,VOLVO,,Petrol,Multi-purpose Vehicle/Station-wagon,2
2016-02,VOLVO,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-02,ALFA ROMEO,,Petrol,Sports Utility Vehicle,0
2016-02,ALPINA,,Petrol,Sports Utility Vehicle,0
2016-02,ASTON MARTIN,,Petrol,Sports Utility Vehicle,0
2016-02,AUDI,,Petrol,Sports Utility Vehicle,30
2016-02,B.M.W.,,Petrol,Sports Utility Vehicle,55
2016-02,B.M.W.,,Diesel,Sports Utility Vehicle,1
2016-02,B.M.W.,,Others,Sports Utility Vehicle,0
2016-02,BENTLEY,,Petrol,Sports Utility Vehicle,0
2016-02,CHERY,,Petrol,Sports Utility Vehicle,0
2016-02,CHEVROLET,,Petrol,Sports Utility Vehicle,1
2016-02,CHRYSLER,,Diesel,Sports Utility Vehicle,0
2016-02,CITROEN,,Petrol,Sports Utility Vehicle,4
2016-02,CITROEN,,Diesel,Sports Utility Vehicle,0
2016-02,DAIHATSU,,Petrol,Sports Utility Vehicle,0
2016-02,FERRARI,,Petrol,Sports Utility Vehicle,0
2016-02,FIAT,,Petrol,Sports Utility Vehicle,0
2016-02,FORD,,Petrol,Sports Utility Vehicle,0
2016-02,HONDA,,Petrol,Sports Utility Vehicle,583
2016-02,HONDA,,Others,Sports Utility Vehicle,34
2016-02,HYUNDAI,,Petrol,Sports Utility Vehicle,15
2016-02,HYUNDAI,,Diesel,Sports Utility Vehicle,1
2016-02,INFINITI,,Petrol,Sports Utility Vehicle,0
2016-02,JAGUAR,,Petrol,Sports Utility Vehicle,0
2016-02,JAGUAR,,Diesel,Sports Utility Vehicle,0
2016-02,JEEP,,Petrol,Sports Utility Vehicle,0
2016-02,KIA,,Petrol,Sports Utility Vehicle,2
2016-02,KIA,,Diesel,Sports Utility Vehicle,12
2016-02,KOENIGSEGG,,Petrol,Sports Utility Vehicle,0
2016-02,LAMBORGHINI,,Petrol,Sports Utility Vehicle,0
2016-02,LAND ROVER,,Petrol,Sports Utility Vehicle,22
2016-02,LAND ROVER,,Diesel,Sports Utility Vehicle,3
2016-02,M.G.,,Petrol,Sports Utility Vehicle,0
2016-02,MASERATI,,Petrol,Sports Utility Vehicle,0
2016-02,MASERATI,,Diesel,Sports Utility Vehicle,0
2016-02,MAZDA,,Petrol,Sports Utility Vehicle,25
2016-02,MAZDA,,Diesel,Sports Utility Vehicle,0
2016-02,Mclaren,,Petrol,Sports Utility Vehicle,0
2016-02,MERCEDES BENZ,,Petrol,Sports Utility Vehicle,71
2016-02,MERCEDES BENZ,,Diesel,Sports Utility Vehicle,0
2016-02,MERCEDES BENZ,,Others,Sports Utility Vehicle,0
2016-02,MINI,,Petrol,Sports Utility Vehicle,0
2016-02,MINI,,Diesel,Sports Utility Vehicle,0
2016-02,MITSUBISHI,,Petrol,Sports Utility Vehicle,50
2016-02,MITSUBISHI,,Others,Sports Utility Vehicle,0
2016-02,NISSAN,,Petrol,Sports Utility Vehicle,335
2016-02,NISSAN,,Others,Sports Utility Vehicle,0
2016-02,OPEL,,Petrol,Sports Utility Vehicle,0
2016-02,PERODUA,,Petrol,Sports Utility Vehicle,0
2016-02,PEUGEOT,,Petrol,Sports Utility Vehicle,0
2016-02,PEUGEOT,,Diesel,Sports Utility Vehicle,15
2016-02,PORSCHE,,Petrol,Sports Utility Vehicle,30
2016-02,PORSCHE,,Diesel,Sports Utility Vehicle,8
2016-02,RENAULT,,Petrol,Sports Utility Vehicle,0
2016-02,RENAULT,,Diesel,Sports Utility Vehicle,13
2016-02,ROLLS ROYCE,,Petrol,Sports Utility Vehicle,0
2016-02,SSANGYONG,,Petrol,Sports Utility Vehicle,26
2016-02,SSANGYONG,,Diesel,Sports Utility Vehicle,0
2016-02,SUBARU,,Petrol,Sports Utility Vehicle,160
2016-02,SUZUKI,,Petrol,Sports Utility Vehicle,0
2016-02,TESLA,,Others,Sports Utility Vehicle,0
2016-02,TOYOTA,,Petrol,Sports Utility Vehicle,260
2016-02,TOYOTA,,Diesel,Sports Utility Vehicle,0
2016-02,TOYOTA,,Others,Sports Utility Vehicle,2
2016-02,TRIUMPH,,Petrol,Sports Utility Vehicle,0
2016-02,VOLKSWAGEN,,Petrol,Sports Utility Vehicle,20
2016-02,VOLKSWAGEN,,Diesel,Sports Utility Vehicle,0
2016-02,VOLVO,,Petrol,Sports Utility Vehicle,17
2016-02,VOLVO,,Diesel,Sports Utility Vehicle,1
2016-02,ALFA ROMEO,,Petrol,Coupe/ Convertible,0
2016-02,ALPINA,,Petrol,Coupe/ Convertible,1
2016-02,ASTON MARTIN,,Petrol,Coupe/ Convertible,0
2016-02,AUDI,,Petrol,Coupe/ Convertible,1
2016-02,B.M.W.,,Petrol,Coupe/ Convertible,14
2016-02,B.M.W.,,Diesel,Coupe/ Convertible,0
2016-02,B.M.W.,,Others,Coupe/ Convertible,3
2016-02,BENTLEY,,Petrol,Coupe/ Convertible,3
2016-02,CHERY,,Petrol,Coupe/ Convertible,0
2016-02,CHEVROLET,,Petrol,Coupe/ Convertible,1
2016-02,CHRYSLER,,Diesel,Coupe/ Convertible,0
2016-02,CITROEN,,Petrol,Coupe/ Convertible,0
2016-02,CITROEN,,Diesel,Coupe/ Convertible,0
2016-02,DAIHATSU,,Petrol,Coupe/ Convertible,1
2016-02,FERRARI,,Petrol,Coupe/ Convertible,9
2016-02,FIAT,,Petrol,Coupe/ Convertible,0
2016-02,FORD,,Petrol,Coupe/ Convertible,0
2016-02,HONDA,,Petrol,Coupe/ Convertible,0
2016-02,HONDA,,Others,Coupe/ Convertible,0
2016-02,HYUNDAI,,Petrol,Coupe/ Convertible,4
2016-02,HYUNDAI,,Diesel,Coupe/ Convertible,0
2016-02,INFINITI,,Petrol,Coupe/ Convertible,0
2016-02,JAGUAR,,Petrol,Coupe/ Convertible,1
2016-02,JAGUAR,,Diesel,Coupe/ Convertible,0
2016-02,JEEP,,Petrol,Coupe/ Convertible,0
2016-02,KIA,,Petrol,Coupe/ Convertible,0
2016-02,KIA,,Diesel,Coupe/ Convertible,0
2016-02,KOENIGSEGG,,Petrol,Coupe/ Convertible,0
2016-02,LAMBORGHINI,,Petrol,Coupe/ Convertible,1
2016-02,LAND ROVER,,Petrol,Coupe/ Convertible,0
2016-02,LAND ROVER,,Diesel,Coupe/ Convertible,0
2016-02,M.G.,,Petrol,Coupe/ Convertible,0
2016-02,MASERATI,,Petrol,Coupe/ Convertible,1
2016-02,MASERATI,,Diesel,Coupe/ Convertible,0
2016-02,MAZDA,,Petrol,Coupe/ Convertible,4
2016-02,MAZDA,,Diesel,Coupe/ Convertible,0
2016-02,Mclaren,,Petrol,Coupe/ Convertible,0
2016-02,MERCEDES BENZ,,Petrol,Coupe/ Convertible,47
2016-02,MERCEDES BENZ,,Diesel,Coupe/ Convertible,0
2016-02,MERCEDES BENZ,,Others,Coupe/ Convertible,0
2016-02,MINI,,Petrol,Coupe/ Convertible,0
2016-02,MINI,,Diesel,Coupe/ Convertible,0
2016-02,MITSUBISHI,,Petrol,Coupe/ Convertible,0
2016-02,MITSUBISHI,,Others,Coupe/ Convertible,0
2016-02,NISSAN,,Petrol,Coupe/ Convertible,0
2016-02,NISSAN,,Others,Coupe/ Convertible,0
2016-02,OPEL,,Petrol,Coupe/ Convertible,0
2016-02,PERODUA,,Petrol,Coupe/ Convertible,0
2016-02,PEUGEOT,,Petrol,Coupe/ Convertible,0
2016-02,PEUGEOT,,Diesel,Coupe/ Convertible,0
2016-02,PORSCHE,,Petrol,Coupe/ Convertible,8
2016-02,PORSCHE,,Diesel,Coupe/ Convertible,0
2016-02,RENAULT,,Petrol,Coupe/ Convertible,0
2016-02,RENAULT,,Diesel,Coupe/ Convertible,0
2016-02,ROLLS ROYCE,,Petrol,Coupe/ Convertible,1
2016-02,SSANGYONG,,Petrol,Coupe/ Convertible,0
2016-02,SSANGYONG,,Diesel,Coupe/ Convertible,0
2016-02,SUBARU,,Petrol,Coupe/ Convertible,2
2016-02,SUZUKI,,Petrol,Coupe/ Convertible,0
2016-02,TESLA,,Others,Coupe/ Convertible,0
2016-02,TOYOTA,,Petrol,Coupe/ Convertible,2
2016-02,TOYOTA,,Diesel,Coupe/ Convertible,0
2016-02,TOYOTA,,Others,Coupe/ Convertible,0
2016-02,TRIUMPH,,Petrol,Coupe/ Convertible,0
2016-02,VOLKSWAGEN,,Petrol,Coupe/ Convertible,1
2016-02,VOLKSWAGEN,,Diesel,Coupe/ Convertible,0
2016-02,VOLVO,,Petrol,Coupe/ Convertible,1
2016-02,VOLVO,,Diesel,Coupe/ Convertible,0
2016-03,ALFA ROMEO,,Petrol,Hatchback,4
2016-03,ALPINA,,Petrol,Hatchback,0
2016-03,ASTON MARTIN,,Petrol,Hatchback,0
2016-03,AUDI,,Petrol,Hatchback,24
2016-03,B.M.W.,,Petrol,Hatchback,4
2016-03,B.M.W.,,Diesel,Hatchback,67
2016-03,B.M.W.,,Others,Hatchback,0
2016-03,BENTLEY,,Petrol,Hatchback,0
2016-03,CHERY,,Petrol,Hatchback,0
2016-03,CHEVROLET,,Petrol,Hatchback,0
2016-03,CHRYSLER,,Diesel,Hatchback,0
2016-03,CITROEN,,Petrol,Hatchback,1
2016-03,CITROEN,,Diesel,Hatchback,0
2016-03,DAIHATSU,,Petrol,Hatchback,0
2016-03,FERRARI,,Petrol,Hatchback,0
2016-03,FIAT,,Petrol,Hatchback,1
2016-03,FORD,,Petrol,Hatchback,14
2016-03,HONDA,,Petrol,Hatchback,183
2016-03,HONDA,,Others,Hatchback,0
2016-03,HYUNDAI,,Petrol,Hatchback,6
2016-03,HYUNDAI,,Diesel,Hatchback,0
2016-03,INFINITI,,Petrol,Hatchback,0
2016-03,JAGUAR,,Petrol,Hatchback,0
2016-03,JAGUAR,,Diesel,Hatchback,0
2016-03,JEEP,,Petrol,Hatchback,0
2016-03,KIA,,Petrol,Hatchback,0
2016-03,KIA,,Diesel,Hatchback,0
2016-03,KOENIGSEGG,,Petrol,Hatchback,0
2016-03,LAMBORGHINI,,Petrol,Hatchback,0
2016-03,LAND ROVER,,Petrol,Hatchback,0
2016-03,LAND ROVER,,Diesel,Hatchback,0
2016-03,M.G.,,Petrol,Hatchback,0
2016-03,MASERATI,,Petrol,Hatchback,0
2016-03,MASERATI,,Diesel,Hatchback,0
2016-03,MAZDA,,Petrol,Hatchback,62
2016-03,MAZDA,,Diesel,Hatchback,0
2016-03,Mclaren,,Petrol,Hatchback,0
2016-03,MERCEDES BENZ,,Petrol,Hatchback,123
2016-03,MERCEDES BENZ,,Diesel,Hatchback,0
2016-03,MERCEDES BENZ,,Others,Hatchback,0
2016-03,MINI,,Petrol,Hatchback,22
2016-03,MINI,,Diesel,Hatchback,1
2016-03,MITSUBISHI,,Petrol,Hatchback,0
2016-03,MITSUBISHI,,Others,Hatchback,0
2016-03,NISSAN,,Petrol,Hatchback,64
2016-03,NISSAN,,Others,Hatchback,0
2016-03,OPEL,,Petrol,Hatchback,0
2016-03,PERODUA,,Petrol,Hatchback,4
2016-03,PEUGEOT,,Petrol,Hatchback,6
2016-03,PEUGEOT,,Diesel,Hatchback,0
2016-03,PORSCHE,,Petrol,Hatchback,0
2016-03,PORSCHE,,Diesel,Hatchback,0
2016-03,RENAULT,,Petrol,Hatchback,0
2016-03,RENAULT,,Diesel,Hatchback,1
2016-03,ROLLS ROYCE,,Petrol,Hatchback,0
2016-03,SSANGYONG,,Petrol,Hatchback,0
2016-03,SSANGYONG,,Diesel,Hatchback,0
2016-03,SUBARU,,Petrol,Hatchback,1
2016-03,SUZUKI,,Petrol,Hatchback,34
2016-03,TESLA,,Others,Hatchback,0
2016-03,TOYOTA,,Petrol,Hatchback,1
2016-03,TOYOTA,,Diesel,Hatchback,0
2016-03,TOYOTA,,Others,Hatchback,33
2016-03,TRIUMPH,,Petrol,Hatchback,0
2016-03,VOLKSWAGEN,,Petrol,Hatchback,161
2016-03,VOLKSWAGEN,,Diesel,Hatchback,0
2016-03,VOLVO,,Petrol,Hatchback,33
2016-03,VOLVO,,Diesel,Hatchback,0
2016-03,ALFA ROMEO,,Petrol,Sedan,0
2016-03,ALPINA,,Petrol,Sedan,0
2016-03,ASTON MARTIN,,Petrol,Sedan,0
2016-03,AUDI,,Petrol,Sedan,95
2016-03,B.M.W.,,Petrol,Sedan,205
2016-03,B.M.W.,,Diesel,Sedan,0
2016-03,B.M.W.,,Others,Sedan,0
2016-03,BENTLEY,,Petrol,Sedan,1
2016-03,CHERY,,Petrol,Sedan,0
2016-03,CHEVROLET,,Petrol,Sedan,27
2016-03,CHRYSLER,,Diesel,Sedan,0
2016-03,CITROEN,,Petrol,Sedan,0
2016-03,CITROEN,,Diesel,Sedan,0
2016-03,DAIHATSU,,Petrol,Sedan,0
2016-03,FERRARI,,Petrol,Sedan,0
2016-03,FIAT,,Petrol,Sedan,0
2016-03,FORD,,Petrol,Sedan,3
2016-03,HONDA,,Petrol,Sedan,70
2016-03,HONDA,,Others,Sedan,0
2016-03,HYUNDAI,,Petrol,Sedan,166
2016-03,HYUNDAI,,Diesel,Sedan,0
2016-03,INFINITI,,Petrol,Sedan,29
2016-03,JAGUAR,,Petrol,Sedan,31
2016-03,JAGUAR,,Diesel,Sedan,19
2016-03,JEEP,,Petrol,Sedan,0
2016-03,KIA,,Petrol,Sedan,177
2016-03,KIA,,Diesel,Sedan,0
2016-03,KOENIGSEGG,,Petrol,Sedan,0
2016-03,LAMBORGHINI,,Petrol,Sedan,0
2016-03,LAND ROVER,,Petrol,Sedan,0
2016-03,LAND ROVER,,Diesel,Sedan,0
2016-03,M.G.,,Petrol,Sedan,0
2016-03,MASERATI,,Petrol,Sedan,2
2016-03,MASERATI,,Diesel,Sedan,1
2016-03,MAZDA,,Petrol,Sedan,357
2016-03,MAZDA,,Diesel,Sedan,0
2016-03,Mclaren,,Petrol,Sedan,0
2016-03,MERCEDES BENZ,,Petrol,Sedan,245
2016-03,MERCEDES BENZ,,Diesel,Sedan,0
2016-03,MERCEDES BENZ,,Others,Sedan,1
2016-03,MINI,,Petrol,Sedan,0
2016-03,MINI,,Diesel,Sedan,0
2016-03,MITSUBISHI,,Petrol,Sedan,121
2016-03,MITSUBISHI,,Others,Sedan,0
2016-03,NISSAN,,Petrol,Sedan,151
2016-03,NISSAN,,Others,Sedan,0
2016-03,OPEL,,Petrol,Sedan,1
2016-03,PERODUA,,Petrol,Sedan,0
2016-03,PEUGEOT,,Petrol,Sedan,2
2016-03,PEUGEOT,,Diesel,Sedan,5
2016-03,PORSCHE,,Petrol,Sedan,2
2016-03,PORSCHE,,Diesel,Sedan,0
2016-03,RENAULT,,Petrol,Sedan,0
2016-03,RENAULT,,Diesel,Sedan,12
2016-03,ROLLS ROYCE,,Petrol,Sedan,0
2016-03,SSANGYONG,,Petrol,Sedan,0
2016-03,SSANGYONG,,Diesel,Sedan,0
2016-03,SUBARU,,Petrol,Sedan,0
2016-03,SUZUKI,,Petrol,Sedan,2
2016-03,TESLA,,Others,Sedan,0
2016-03,TOYOTA,,Petrol,Sedan,798
2016-03,TOYOTA,,Diesel,Sedan,0
2016-03,TOYOTA,,Others,Sedan,23
2016-03,TRIUMPH,,Petrol,Sedan,0
2016-03,VOLKSWAGEN,,Petrol,Sedan,66
2016-03,VOLKSWAGEN,,Diesel,Sedan,0
2016-03,VOLVO,,Petrol,Sedan,92
2016-03,VOLVO,,Diesel,Sedan,12
2016-03,ALFA ROMEO,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,ALPINA,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,ASTON MARTIN,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,AUDI,,Petrol,Multi-purpose Vehicle/Station-wagon,2
2016-03,B.M.W.,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,B.M.W.,,Diesel,Multi-purpose Vehicle/Station-wagon,59
2016-03,B.M.W.,,Others,Multi-purpose Vehicle/Station-wagon,0
2016-03,BENTLEY,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,CHERY,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,CHEVROLET,,Petrol,Multi-purpose Vehicle/Station-wagon,28
2016-03,CHRYSLER,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,CITROEN,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,CITROEN,,Diesel,Multi-purpose Vehicle/Station-wagon,51
2016-03,DAIHATSU,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,FERRARI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,FIAT,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,FORD,,Petrol,Multi-purpose Vehicle/Station-wagon,5
2016-03,HONDA,,Petrol,Multi-purpose Vehicle/Station-wagon,310
2016-03,HONDA,,Others,Multi-purpose Vehicle/Station-wagon,3
2016-03,HYUNDAI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,HYUNDAI,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,INFINITI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,JAGUAR,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,JAGUAR,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,JEEP,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,KIA,,Petrol,Multi-purpose Vehicle/Station-wagon,10
2016-03,KIA,,Diesel,Multi-purpose Vehicle/Station-wagon,3
2016-03,KOENIGSEGG,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,LAMBORGHINI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,LAND ROVER,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,LAND ROVER,,Diesel,Multi-purpose Vehicle/Station-wagon,1
2016-03,M.G.,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,MASERATI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,MASERATI,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,MAZDA,,Petrol,Multi-purpose Vehicle/Station-wagon,106
2016-03,MAZDA,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,Mclaren,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,MERCEDES BENZ,,Petrol,Multi-purpose Vehicle/Station-wagon,34
2016-03,MERCEDES BENZ,,Diesel,Multi-purpose Vehicle/Station-wagon,7
2016-03,MERCEDES BENZ,,Others,Multi-purpose Vehicle/Station-wagon,0
2016-03,MINI,,Petrol,Multi-purpose Vehicle/Station-wagon,3
2016-03,MINI,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,MITSUBISHI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,MITSUBISHI,,Others,Multi-purpose Vehicle/Station-wagon,0
2016-03,NISSAN,,Petrol,Multi-purpose Vehicle/Station-wagon,10
2016-03,NISSAN,,Others,Multi-purpose Vehicle/Station-wagon,12
2016-03,OPEL,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2016-03,PERODUA,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,PEUGEOT,,Petrol,Multi-purpose Vehicle/Station-wagon,9
2016-03,PEUGEOT,,Diesel,Multi-purpose Vehicle/Station-wagon,11
2016-03,PORSCHE,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,PORSCHE,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,RENAULT,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,RENAULT,,Diesel,Multi-purpose Vehicle/Station-wagon,8
2016-03,ROLLS ROYCE,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,SSANGYONG,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,SSANGYONG,,Diesel,Multi-purpose Vehicle/Station-wagon,8
2016-03,SUBARU,,Petrol,Multi-purpose Vehicle/Station-wagon,8
2016-03,SUZUKI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,TESLA,,Others,Multi-purpose Vehicle/Station-wagon,0
2016-03,TOYOTA,,Petrol,Multi-purpose Vehicle/Station-wagon,429
2016-03,TOYOTA,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,TOYOTA,,Others,Multi-purpose Vehicle/Station-wagon,11
2016-03,TRIUMPH,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2016-03,VOLKSWAGEN,,Petrol,Multi-purpose Vehicle/Station-wagon,25
2016-03,VOLKSWAGEN,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,VOLVO,,Petrol,Multi-purpose Vehicle/Station-wagon,4
2016-03,VOLVO,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2016-03,ALFA ROMEO,,Petrol,Sports Utility Vehicle,0
2016-03,ALPINA,,Petrol,Sports Utility Vehicle,0
2016-03,ASTON MARTIN,,Petrol,Sports Utility Vehicle,0
2016-03,AUDI,,Petrol,Sports Utility Vehicle,38
2016-03,B.M.W.,,Petrol,Sports Utility Vehicle,28
2016-03,B.M.W.,,Diesel,Sports Utility Vehicle,0
2016-03,B.M.W.,,Others,Sports Utility Vehicle,0
2016-03,BENTLEY,,Petrol,Sports Utility Vehicle,0
2016-03,CHERY,,Petrol,Sports Utility Vehicle,1
2016-03,CHEVROLET,,Petrol,Sports Utility Vehicle,1
2016-03,CHRYSLER,,Diesel,Sports Utility Vehicle,0
2016-03,CITROEN,,Petrol,Sports Utility Vehicle,2
2016-03,CITROEN,,Diesel,Sports Utility Vehicle,0
2016-03,DAIHATSU,,Petrol,Sports Utility Vehicle,0
2016-03,FERRARI,,Petrol,Sports Utility Vehicle,0
2016-03,FIAT,,Petrol,Sports Utility Vehicle,0
2016-03,FORD,,Petrol,Sports Utility Vehicle,1
2016-03,HONDA,,Petrol,Sports Utility Vehicle,954
2016-03,HONDA,,Others,Sports Utility Vehicle,63
2016-03,HYUNDAI,,Petrol,Sports Utility Vehicle,33
2016-03,HYUNDAI,,Diesel,Sports Utility Vehicle,1
2016-03,INFINITI,,Petrol,Sports Utility Vehicle,0
2016-03,JAGUAR,,Petrol,Sports Utility Vehicle,0
2016-03,JAGUAR,,Diesel,Sports Utility Vehicle,0
2016-03,JEEP,,Petrol,Sports Utility Vehicle,0
2016-03,KIA,,Petrol,Sports Utility Vehicle,0
2016-03,KIA,,Diesel,Sports Utility Vehicle,11
2016-03,KOENIGSEGG,,Petrol,Sports Utility Vehicle,0
2016-03,LAMBORGHINI,,Petrol,Sports Utility Vehicle,0
2016-03,LAND ROVER,,Petrol,Sports Utility Vehicle,20
2016-03,LAND ROVER,,Diesel,Sports Utility Vehicle,6
